华加1,华加10,华加11-1,华加11-2,华加11-3,华加11,华加12,华加13,华加14,华加15,华加16,华加17,华加19,华加2-2,华加2,华加20,华加21,华加23,华加24,华加25,华加26,华加27,华加28,华加29,华加3-1,华加3-2,华加3,华加30,华加32,华加33,华加34,华加35,华加36,华加37,华加38,华加39,华加4,华加40,华加41,华加42,华加43,华加44,华加5,华加6,华加7,华加8,华加9,华固1-4,华固1-6,华固1-8,华固17-1,华固17-2,华固17-3,华固17-7,华固18-1,华固18-2,华固18-3,华固18-4,华固18-5,华固18-6,华固19-1,华固19-2,华固19-3,华固19-4,华固19-5,华固19-6,华固19-7,华固19-8,华固2-12,华固2-13,华固2-14,华固2-16,华固20-1,华固20-2,华固20-4,华固20-5,华固20-6,华固20-7,华固20-8,华固21-1,华固21-3,华固21-5,华固21-6,华固21-7,华固21-8,华固21-9,华固22-1,华固22-2,华固22-3,华固23-3,华固23-5,华固24-3,华固25-2,华固25-3,华固3-14,华固3-15,华固3-16,华固3-17,华固3-18,华固4-12,华固4-13,华固4-15,华固4-17,华固40-1,华固40-15,华固40-3,华固40-4,华固5-10,华固5-11,华固5-14,华固5-16,华固5-17,华固6-10,华固6-11,华固6-14,华固6-15,华固6-16,华固6-17,华固6-19,华固6-20,华固6-21,华固6-22,华固6-24,华固6-25,华固6-26,华固6-27,华固6-28,华固6-31,华固6-7,华固6-8,华固6-9,华固9-9,华尧10-5,华尧10-6,华尧11-6,华尧11-7,华尧12-7,华尧13-8,华尧13-9,华尧14-10,华尧14-9,华尧15-10,华尧15-11,华尧15-9,华尧16-10,华尧16-11,华尧16-9,华尧17-10,华尧17-9,华尧18-10,华尧18-9,华尧19-10,华尧19-9,华尧20-9,华尧4-4,华尧4-5,华尧5-4,华尧7-5,华尧8-4,华尧8-5,华尧9-4,华尧9-5,华成1-10,华成1-11,华成1-12,华成1-14,华成1-15,华成1-16,华成1-18,华成1-2,华成1-20,华成1-21,华成1-4,华成1-6,华成1-7,华成1-9,华溪1-10,华溪1-12,华溪1-18,华溪1-2,华溪1-20,华溪1-4,华溪1-8,华溪10-14,华溪10-16,华溪10-2,华溪10-20,华溪10-24,华溪10-26,华溪10-32,华溪10-34,华溪11-28,华溪11-30,华溪12-10,华溪12-11,华溪12-30,华溪16,华溪2-1,华溪2-6,华溪3-11,华溪3-8,华溪4-10,华溪4-12,华溪5-12,华溪5-14,华溪5-16,华溪5-20,华溪5-5,华溪5-7,华溪5-9,华溪6-16,华溪6-20,华溪6-22,华溪6-3,华溪7-10,华溪7-14,华溪7-16,华溪7-6,华溪8-10,华溪8-12,华溪8-14,华溪8-16,华溪8-18,华溪8-3,华溪8-5,华溪8-8,华溪9-12,华溪9-14,华溪9-16,华溪9-18,华溪9-20,华溪9-24,华溪9-3,华溪9-32,华蒲1-10,华蒲1-11,华蒲1-15,华蒲1-16,华蒲1-24,华蒲1-25,华蒲1-27,华蒲1-28,华蒲1-36,华蒲1-37,华蒲1-38,华蒲1-39,华蒲1-5,华蒲2-12,华蒲2-13,华蒲2-14,华蒲2-15,华蒲2-16,华蒲2-17,华蒲2-8,华蒲3-16,华蒲3-18,华蒲3-19,华蒲3-20,华蒲4-16,华蒲4-17,华蒲4-18,华蒲4-19,华蒲4-20,华蒲4-21,华蒲4-22,华蒲4-23,华蒲4-24,华蒲5-12,华蒲5-14,华蒲5-15,华蒲5-16,华蒲5-17,华蒲5-18,华蒲5-21,华蒲5-22,华蒲5-24,华蒲5-25,华蒲6-12,华蒲6-13,华蒲6-14,华蒲6-15,华蒲6-16,华蒲6-20,华蒲9-13,华蒲9-14,固1-7,固11-8,固12-10,固12-9,固13-9,固3-6,固6-10,固7-10,固7-12,固7-13,固7-15,固7-16,固7-17,固7-8,固7-9,固8-8,固8-9,固9-8,樊61,樊62,樊63,樊64,樊65,沁1-10-18-77,沁1-10-18-86,沁1-10-18-88,沁1-11-18-8,溪7-5,端氏-001,端氏-047,端氏-048,端氏-063,端氏-078,端氏-080,端氏-081,端氏-082,端氏-083,端氏-084,端氏-096,端氏-110,端氏-111,端氏-112,端氏-113,端氏-114,端氏-115,端氏-116,端氏-117,端氏-140,端氏-142,端氏-143,端氏-144,端氏-145,端氏-146,端氏-147,端氏-155,端氏-156,端氏-170,端氏-171,端氏-172,端氏-173,端氏-174,端氏-175,端氏-176,端氏-197,端氏-199,端氏-201,端氏-202,端氏-203,端氏-204,端氏-224,端氏-226,端氏-227,端氏-228,端氏-229,端氏-230,端氏-231,端氏-324,端氏-325,胡底102,胡底103,胡底249,蒲1-10,蒲1-12,蒲1-13,蒲1-2,蒲1-3,蒲1-4,蒲1-5,蒲1-6,蒲1-7,蒲1-8,蒲1-9,蒲2-10,蒲2-12,蒲2-13,蒲2-14,蒲2-4,蒲2-5,蒲2-6,蒲2-8,蒲2-9,蒲南1-1,蒲南1-2,蒲南1-3,蒲南1-4,蒲南2-6,蒲南2-7,蒲南3-5,蒲南3-6,蒲南3-7,蒲南3-9,郑村-012,郑村-016,郑村-017,郑村-022,郑村-023,郑村-025,郑村-032,郑村-036,郑村-038,郑村-041,郑村-047,郑村-051,郑村-053,郑村-056,郑村-071,郑村-072,郑村-073,郑村-079,郑村-081,郑村-082,郑村-083,郑村-084,郑村-085,郑村-086,郑村-088,郑村-089,郑村-090,郑村-093,郑村-095,郑村-105,郑村-107,郑村-113,郑村-115,郑村-136,郑村-137,郑村-143
904,311,8449,3459,6169,1171,348,1384,1248,653,1171,758,2107,440,1850,967,1715,1790,1449,1210,1369,1652,675,1725,4157,10512,1055,1492,1015,2014,6625,1492,1570,605,200,3350,517,890,570,2025,1095,950,1184,1243,312,1510,1602,660,2196,1305,0,2142,493,722,1393,595,2183,864,114,3903,1820,3146,1510,535,1005,1042,1140,3951,1662,1031,600,1532,775,1263,1428,733,741,598,2289,905,2402,2290,1298,614,437,228,1222,728,926,529,291,1810,100,401,344,957,1162,1425,1705,517,294,180,1397,1205,985,1058,667,734,554,1249,860,1196,150,1304,706,160,2193,2218,4927,258,596,1099,2075,222,1496,2265,2154,870,1405,1425,1175,1509,859,816,2439,2185,1539,1625,520,1292,619,2494,1024,2192,890,360,1254,469,291,162,968,293,1364,214,1829,2875,265,306,100,462,578,1580,5956,5471,3465,627,4802,4601,200,5616,3269,200,3050,1537,4267,200,1475,1450,2540,2052,3452,1540,2275,472,1670,672,1136,1173,550,2136,399,702,200,489,830,100,292,797,2295,205,902,1820,1740,752,1762,1751,2014,200,490,461,2069,856,655,342,675,1248,931,506,235,627,100,514,2060,459,126,345,289,538,880,494,546,143,290,726,1398,838,1424,1792,1791,2750,1227,683,2504,560,1952,352,2197,822,1088,1041,2126,1293,918,2243,520,2869,1946,2027,1885,958,874,1522,1277,738,272,131,413,2548,2721,1652,167,1507,1893,663,1509,1408,1010,1319,1451,1643,860,1271,1369,100,1034,1563,118,1343,1440,4188,488,2953,1664,1838,5745,2872,169,1398,94,1824,288,4170,2392,5081,1932,1304,291,352,100,1681,340,663,200,6708,5912,4332,8609,1823,2228,698,2825,6266,11842,1498,2262,1244,2308,3092,3192,4158,6364,12026,451,4386,1521,3946,2453,4303,5680,8518,2278,848,1771,2102,696,5812,2109,7912,881,6670,2930,2824,4254,3142,969,1540,3971,1624,813,2792,4716,1187,3958,0,1331,1414,1753,319,414,5436,3114,194,1604,1126,1352,432,512,1350,1007,1844,1695,1915,1442,937,1025,138,1493,1683,3293,1501,2436,3235,418,328,419,590,3780,4750,2414,6397,4319,5580,3497,1846,8860,1942,2037,3220,2477,0,257,100,647,705,2350,996,902,322,1048,100,679,100,1539,3787,966,100,1139,100,977,910,910,100
888,311,8467,3922,6164,1152,373,1329,1234,656,1165,747,2101,445,1792,967,1711,1757,1429,1223,1337,1490,674,1592,4163,10549,1115,1405,905,1765,6512,1540,1350,570,150,3250,526,720,520,2315,905,952,1169,1222,340,1461,1689,660,2190,1307,0,2135,480,868,1392,567,2183,852,105,3960,1817,3117,1527,537,1006,1110,1100,3947,1648,1032,632,1524,758,1332,1404,732,746,591,2327,911,2397,2269,1292,601,450,227,1230,716,923,511,297,1805,100,381,343,990,1115,1250,1602,560,294,166,1392,1204,984,1038,650,757,509,1244,866,1241,145,1297,691,153,2193,2218,4885,258,590,1090,2069,231,1599,2280,2154,881,1376,1421,1165,1492,865,809,2467,2151,1544,1627,511,1275,628,2527,1036,2224,902,379,1245,485,286,162,991,293,1365,206,1855,2844,264,306,100,457,565,1579,5951,5460,3470,614,4732,4578,200,5594,3274,200,3047,1484,4181,200,1325,1175,2625,2015,3052,1720,1905,429,1575,672,983,1132,560,1444,359,661,107,489,836,100,292,755,1740,205,1025,1795,1787,605,1475,1742,2150,200,487,461,1854,718,667,342,649,935,772,520,210,629,100,410,2376,420,148,322,292,397,739,392,569,151,266,643,1414,837,1396,1764,1736,2733,1205,747,2426,702,1625,494,2246,809,1068,1052,2104,1279,904,2209,536,2831,1946,1997,1881,947,886,1492,1282,773,282,134,413,2569,2714,1632,167,1503,1887,670,1527,1404,1117,1316,1455,1643,859,1255,1369,100,1022,1540,118,1335,1399,4164,473,2942,1644,1834,5739,2824,177,1446,94,1820,288,4093,2341,5051,1920,1287,321,305,15,1644,359,643,200,6744,5815,4536,8624,1818,2222,695,2813,6262,11831,1505,2349,1246,2306,3108,3226,4165,6356,12023,485,4255,1725,3933,2491,4356,5688,8506,2295,893,1798,2124,688,5736,2099,7901,890,6650,2824,2825,4234,3133,1002,1609,3957,1615,682,2787,4724,1164,3949,0,1325,1379,1733,317,453,5439,3094,196,1596,1120,1374,421,516,1360,1006,2306,1619,1890,1462,914,1027,165,1463,1693,3392,1528,2436,3243,422,351,437,585,3754,4733,2323,6433,4233,5561,3492,1839,8909,1954,1945,3287,2471,0,264,100,642,682,2271,990,895,289,1028,100,672,100,1529,3729,968,100,1130,100,973,911,884,100
871,305,8439,3877,6150,1121,337,1295,1215,654,1161,859,2093,417,1743,523,1712,2245,1433,1265,1459,1644,684,1742,4154,10544,1101,1469,1011,2031,6587,1542,1595,633,150,3386,489,900,598,2104,1120,1035,1104,1222,304,1430,1616,637,2186,1288,0,2126,481,862,1379,578,2183,854,128,3999,1772,3116,1507,531,986,1089,1115,3938,1642,1027,622,1524,755,1389,1405,725,741,597,2334,899,2385,2228,1290,598,460,228,1223,717,912,504,297,1792,100,399,348,966,1067,1423,1745,531,294,167,1382,1200,980,1046,639,751,528,1236,869,1186,150,1290,682,173,2178,2204,4921,230,630,1077,2057,222,1543,2276,2154,875,1343,1424,1141,1475,865,831,2481,2128,1541,1629,496,1258,620,2473,1020,2190,901,379,1246,430,279,162,948,293,1356,207,1855,2821,262,306,100,452,580,1575,5900,5525,3501,611,4667,4524,200,5569,3275,200,3073,1471,4189,200,1538,1486,2566,2101,3486,1895,2288,476,1677,672,1141,1189,582,2137,399,722,164,488,848,100,296,764,2287,205,1068,1847,1699,796,1790,1737,2155,200,468,461,2075,869,664,342,734,1146,949,549,209,648,100,527,2358,436,100,347,315,560,889,491,578,154,258,712,1312,843,1385,1706,1778,2811,1194,763,2301,623,2005,467,2269,799,1038,1060,2098,1274,898,2197,634,2825,1956,1996,1885,953,869,1395,1275,769,279,144,412,2419,2704,1619,165,1487,1886,684,1576,1422,1112,1311,1456,1642,849,1258,1354,100,1035,1533,118,1315,1413,4165,471,2931,1660,1834,5718,2825,173,1436,94,1822,288,4057,2319,5020,1910,1287,318,358,100,1645,344,664,200,6595,5406,4501,8676,1692,2206,675,2767,6166,11773,1498,2302,1232,2326,3095,3243,4175,6288,11905,437,4551,1646,3897,2335,4383,5687,8468,2260,863,1805,2350,678,5680,2115,7805,886,6607,2862,2838,4251,3157,914,1524,3871,1612,507,2800,4785,1196,4021,0,1310,1382,1718,315,412,5442,2996,194,1605,1117,1367,426,508,1344,1006,2219,1581,1912,1475,935,1012,156,1462,1691,3412,1518,2403,3224,423,340,471,584,3731,4726,2337,6478,4176,5629,3491,1832,8801,1894,1912,3269,2411,0,266,100,633,693,2257,959,841,363,1003,58,643,100,1543,3530,975,100,1118,100,938,891,900,100
860,303,8488,3812,6143,1108,381,1210,1260,624,1210,838,2048,423,1742,431,1928,2227,1403,1270,1446,1404,663,1744,4109,10540,1083,1456,1008,2022,6552,1503,1425,637,150,3378,484,854,589,2088,1123,978,1090,1222,311,1340,1625,637,2194,1283,0,2098,466,847,1383,559,2268,855,118,4007,1795,3096,1489,536,989,1078,1093,3905,1611,1015,628,1525,745,1364,1371,725,749,598,2316,896,2352,2232,1277,624,402,225,1113,710,922,537,341,1784,100,362,347,961,1044,1404,1734,528,294,165,1392,1195,1006,1038,653,733,513,1219,869,1159,145,1284,670,178,2167,2170,4874,245,733,1066,2052,203,1527,2277,2147,884,1316,1408,1146,1476,863,825,2512,2116,1538,1625,496,1263,628,2464,1035,2188,901,387,1236,457,283,296,874,365,1362,209,1859,2823,259,306,100,458,586,1573,5864,5492,3466,604,4694,4522,200,5578,3244,200,3058,1455,4390,200,1479,1464,2552,2089,3444,1877,2293,476,1686,703,1129,1160,575,2195,400,717,186,489,846,100,296,768,2245,205,989,1798,1695,817,1756,1734,2111,200,483,461,2047,831,669,292,704,1089,934,549,209,627,100,510,2367,449,100,344,345,561,885,485,568,153,257,716,1420,809,1364,1674,1779,2786,1103,681,2391,615,1964,454,2251,791,908,1012,1908,1201,809,2243,409,2710,1910,1819,1719,922,854,1312,1240,741,263,124,403,2502,2610,1623,100,1429,1809,547,1552,1319,1063,1224,1297,1519,694,1031,1309,100,819,1512,118,1299,1389,4136,474,2903,1704,1876,5696,2801,187,1446,94,1823,288,4037,2340,5009,1915,1242,305,256,100,1645,344,636,200,6664,5411,4380,8595,1729,2213,687,2765,6132,11743,1502,2306,1250,2315,3115,3223,4182,6295,11957,445,4558,1581,3914,2359,4395,5693,8460,2290,856,1812,2341,688,5677,2132,7866,923,6610,2963,2832,4235,3168,961,1587,3928,1626,700,2798,4768,1177,3992,0,1280,1336,1629,194,319,5453,3114,198,1510,1001,1392,503,409,1271,1008,2010,1417,1904,1391,919,1010,100,1447,1534,3348,1445,2597,2996,414,300,474,590,3719,4551,2009,6434,4300,5686,3480,1831,8798,1879,2164,3260,2416,0,287,100,642,709,2458,965,874,324,1012,100,681,100,1537,3456,977,100,1138,100,967,907,915,100
940,301,8436,3814,6155,1096,330,1302,1228,688,1161,801,2062,435,1741,523,1969,2329,1425,1304,1455,1356,669,1746,4155,10545,1080,1464,1005,2015,6558,1512,1432,635,150,3375,467,880,586,2076,1129,975,1296,1222,313,1336,1575,637,2266,1252,0,2107,472,849,1377,570,2268,893,140,4017,1790,3088,1486,502,991,1066,1086,3903,1580,1012,619,1523,748,1343,1379,724,727,585,2376,891,2334,2221,1268,614,386,224,1104,712,926,554,353,1797,100,379,347,945,1022,1400,1714,527,297,159,1390,1196,1000,1040,650,742,519,1219,852,1138,147,1280,664,179,2175,2153,4877,232,741,1080,2048,162,1527,2276,2129,880,1423,1402,1145,1483,855,838,2486,2096,1523,1640,476,1250,616,2443,1025,2181,896,380,1237,452,282,296,822,365,1358,207,1854,2815,261,306,100,466,581,1562,5907,5450,3478,648,4673,4520,200,5605,3232,200,3051,1434,4310,200,1484,1459,2545,2083,3436,1875,2289,480,1689,703,1149,1175,576,2217,395,712,200,488,842,100,296,762,2253,198,1009,1800,1677,853,1764,1732,2058,200,494,461,2064,843,656,292,711,1118,944,549,210,632,100,514,2374,451,100,344,330,585,899,484,577,149,251,745,1416,850,1411,1715,1722,2720,1201,703,2406,608,1960,445,2197,817,992,1029,2080,1279,877,2246,628,2734,1965,1961,1873,941,883,1274,1252,779,277,100,410,2570,2697,1590,167,1499,1873,711,1532,1431,1088,1252,1431,1640,845,1233,1353,100,1012,1524,118,1303,1381,4121,475,2859,1690,1858,5706,2801,182,1446,128,1821,256,4027,2381,4979,1892,1221,298,262,100,1725,353,660,200,6670,5555,4234,8584,1823,2221,698,2767,6189,11809,1488,2320,1228,2319,3092,3237,4147,6312,11978,441,4514,1529,3928,2453,4360,5740,8470,2292,905,1799,2329,673,5622,2140,7898,924,6605,3012,2820,4190,3181,962,1616,3993,1640,698,2770,4770,1191,3984,0,1024,1395,1720,316,417,5426,3119,201,1600,1117,1385,453,510,1312,1014,2128,1567,1898,1461,923,992,169,1429,1558,3355,1518,2534,3262,429,341,414,584,3720,4740,2239,6335,4382,5613,3477,1832,8919,1826,2042,3241,2464,0,270,100,571,658,2524,954,834,368,1007,100,647,100,1522,3359,856,100,1124,100,955,910,869,100
950,406,8450,2661,6095,170,315,1292,1214,700,1164,784,2080,418,1760,546,1962,2340,1439,1309,1460,1320,657,1720,4186,10567,1072,1450,997,2012,6555,1510,1410,627,150,3360,452,875,580,2064,1120,970,1271,1222,303,1276,1706,641,2302,1294,0,2121,480,852,1379,572,2268,899,118,4019,1795,3083,1510,540,973,1068,1095,3932,1591,1005,621,1513,743,1336,1385,729,732,583,2378,892,2337,2222,1314,617,376,223,1114,721,999,547,353,1828,100,382,346,909,994,1406,1716,508,284,150,1403,1204,1002,1039,647,747,528,1225,857,1101,148,1270,675,178,2171,2116,4946,240,738,1079,2052,137,1474,2281,2089,874,1354,1415,1149,1493,852,813,2457,2102,1538,1653,438,1255,629,2432,1034,2178,859,373,1229,429,274,326,801,365,1352,211,1862,2852,338,306,100,468,545,1567,5909,5312,3584,619,4667,4518,200,5569,3198,200,3018,1450,4151,200,1480,1453,2548,2067,3433,1850,2269,472,1642,703,1141,1172,562,2162,396,707,200,469,831,100,296,761,2258,198,990,1796,1600,846,1756,1879,2004,200,470,461,2067,836,806,292,782,1107,930,549,239,646,100,511,2356,446,100,341,358,569,888,502,552,151,235,750,1409,844,1389,1727,1784,2781,1203,704,2394,600,1935,440,2175,800,1000,1049,2112,1268,886,2432,667,2785,1978,1978,1879,959,902,1440,1281,738,278,152,411,2611,2707,1582,167,1493,1882,732,1546,1439,1109,1279,1459,1648,848,1257,1356,100,1014,1527,118,1361,1415,4135,475,2871,1650,1864,5701,2807,182,1441,128,1822,256,4027,2341,4957,1912,1240,285,260,100,1703,344,650,200,5757,5450,4391,8465,1811,2214,623,2733,6013,11800,1482,2316,1219,2310,3093,3219,4099,6119,11891,448,4391,1635,3897,2454,4306,5630,8355,2243,848,1820,2306,645,5907,2080,7839,897,6598,2932,2821,4147,3173,980,1610,3913,1568,700,2750,4737,1167,3899,0,1353,1387,1730,316,414,5422,3114,195,1593,1126,1371,430,511,1339,1007,2103,1543,1913,1463,933,920,148,1434,1554,3407,1501,2500,3234,426,349,438,587,3774,4902,2708,6329,4284,5483,3452,1824,6453,1784,1962,3244,2463,0,295,100,625,671,2462,953,927,331,1010,100,638,100,1524,3310,877,100,1103,100,931,916,897,100
916,406,8379,2676,6137,226,723,1297,1187,671,1147,765,2071,422,1728,519,1889,1427,1447,1241,1237,1300,659,1703,4105,10469,1047,1443,982,2007,6538,1500,1398,622,150,3352,475,858,565,2053,1111,956,1070,1252,299,1230,1643,641,2295,1278,0,2086,463,848,1385,564,2268,900,125,4116,1761,3082,1489,543,965,1050,1041,3896,1579,1013,617,1505,749,1330,1383,709,751,602,2380,893,2322,2228,1276,611,379,230,1091,705,979,563,374,1743,100,383,353,908,991,1403,1706,544,279,150,1403,1190,979,1036,635,746,551,1215,856,1296,147,1241,679,181,2152,2148,4906,244,659,1060,2037,137,1386,2266,2072,882,1286,1411,1124,1462,848,813,2468,2079,1499,1657,576,1241,632,2409,1030,2154,862,371,1172,427,268,300,795,368,1360,195,1860,2861,378,306,100,478,554,1563,5914,5551,3404,686,4656,4502,200,5547,3205,200,3098,1480,4320,200,1478,1455,2546,2063,3437,1843,2260,458,1611,703,1129,1170,564,2125,392,690,200,482,826,100,296,761,2254,198,987,1790,1632,842,1750,1868,2000,200,481,461,2057,841,800,292,784,1108,900,549,241,636,100,511,2520,455,108,344,371,550,871,501,606,169,223,759,1417,837,1372,1702,1755,2814,1184,724,2373,598,1932,486,2207,801,989,1056,2098,1276,877,2361,641,2789,1958,1965,1872,960,895,1413,1254,731,277,153,408,2513,2690,1562,166,1494,1870,741,1534,1427,997,1259,1457,1644,847,1242,1340,100,1049,1526,118,1355,1373,4081,496,2886,1638,1821,5665,2810,185,1430,128,1819,256,4037,2338,4907,1895,1242,473,253,100,1799,341,652,200,0,5424,4502,8631,1769,2195,681,2729,6266,11736,1484,2257,1213,2322,3107,3284,4142,6267,11935,475,4324,1667,3898,2372,4488,5908,8441,2240,844,1862,2253,697,5869,2203,7978,886,6608,2976,2834,4158,3232,958,1578,3935,1610,705,2759,4810,1197,3983,0,1325,1395,1709,311,421,5433,3071,195,1589,1107,1362,422,504,1326,985,2136,1520,1909,1454,918,958,153,1433,1515,3392,1480,2476,3208,424,317,443,571,3774,4784,2527,6273,4131,5444,3466,1817,9084,1740,1914,3246,2515,0,277,100,608,645,2427,930,927,393,1018,100,638,100,1534,3243,999,100,1084,100,887,893,873,100
919,391,8474,2834,6135,308,646,1567,1197,680,1135,728,2051,410,1763,780,2180,2447,1414,1314,1448,1310,655,1712,4185,10538,1064,1467,1015,2059,6559,1509,1418,689,350,3375,432,899,645,2072,1162,978,1204,1252,276,1161,1585,641,2258,1259,0,2074,447,836,1383,551,2268,883,122,4053,1770,3084,1487,544,976,1044,1042,3875,1515,1010,614,1493,728,1298,1350,714,758,596,2351,894,2357,2203,1274,610,391,223,1117,701,971,541,288,1784,100,358,354,879,954,1557,1808,544,297,150,1404,1186,996,1045,639,741,533,1183,847,1207,147,1250,686,170,2143,2090,4858,259,687,1047,2019,132,1425,2245,2033,860,1289,1379,1120,1455,831,792,2468,2038,1521,1627,547,1201,604,2340,1016,2086,853,357,1211,428,268,300,785,368,1363,192,1819,2780,366,306,100,469,524,1536,5909,5450,3341,673,4609,4483,200,5550,3161,200,3080,1619,4175,200,1795,1653,2546,2258,3732,2058,2549,578,2215,703,1302,1231,609,2748,408,818,200,449,784,100,289,772,2652,198,1395,1790,1616,1165,1997,1836,2115,200,483,461,2220,897,773,292,818,1301,1134,549,248,745,100,589,2395,456,124,364,388,929,1051,584,596,146,218,787,1410,840,1390,1898,1773,2792,1177,741,2500,684,2155,478,2166,782,975,1052,2042,1278,855,2361,540,2712,1962,1900,1853,955,885,1386,1203,691,266,150,406,2585,2657,1553,165,1452,1846,741,1545,1407,899,1220,1419,1629,832,1231,1325,100,968,1491,118,1337,1373,4097,496,2900,1654,1869,5668,2752,176,1380,128,1819,256,3978,2298,4898,1892,1205,444,266,100,1773,346,663,200,2485,5298,4485,8546,1811,2207,695,2744,6217,11703,1481,2799,1210,2317,3095,3233,4112,6150,11922,477,4464,1675,3895,2428,4348,5729,8460,2234,878,1881,2261,612,5794,2101,7969,890,6583,2972,2812,4105,3214,946,1601,3957,1550,691,2739,4754,1182,3965,0,1307,1365,1705,311,434,5406,3083,197,1581,1094,1367,428,496,1294,993,2091,1491,1887,1444,887,928,143,1411,1488,3372,1480,2476,3239,420,330,443,553,3775,4857,2653,6192,4043,5346,3448,1820,8997,1716,2118,3230,2570,0,255,100,617,596,2400,943,927,385,990,100,638,100,1521,3070,999,100,1099,100,915,897,863,100
890,388,8406,2844,6119,163,602,1512,1206,665,1139,724,2068,403,1851,688,1963,2310,1431,1336,1464,1286,650,1701,4203,10556,1049,1469,998,2049,6541,1489,1397,710,340,3364,441,948,626,2048,1312,964,1235,1252,305,1370,1590,641,2268,1276,0,2038,469,838,1366,550,2265,880,109,4035,1772,3106,1448,526,969,1106,1041,3803,1671,1018,613,1511,740,1334,1330,702,746,539,2373,891,2371,2192,1282,600,349,229,1111,705,950,532,349,1796,100,368,345,888,979,1576,1801,524,397,105,1397,1193,980,1016,626,741,543,1178,861,1201,145,1253,701,169,2127,2289,4972,243,693,1075,2027,130,1390,2338,2166,857,1258,1409,1130,1425,816,789,2420,2083,1525,1643,528,1240,608,2341,1028,2123,859,369,1227,443,268,300,790,368,1363,195,1808,2768,372,306,100,465,548,1528,5886,5333,3319,665,4567,4466,200,5499,3122,200,3095,1569,3976,200,1786,1651,2540,2253,3731,2233,2542,569,2203,657,1298,1222,591,2406,409,809,213,461,813,100,289,778,2688,198,1372,1978,1656,1142,1984,1820,2109,200,469,461,2238,935,754,302,807,1338,1127,510,245,739,100,598,2374,434,100,364,413,890,1045,571,577,143,207,793,1410,831,1399,1858,1752,2772,1193,745,2403,675,2156,463,2220,787,980,1056,2088,1284,876,2312,550,2780,1988,1962,1861,986,892,1431,1263,718,273,152,405,2513,2674,1567,166,1489,1875,760,1549,1420,1108,1254,1449,1644,841,1170,1334,100,1012,1505,118,1305,1379,4098,496,2952,1634,1874,5708,2752,175,1396,128,1818,256,3978,2298,4883,1893,1225,420,263,100,1775,346,686,200,3717,5187,4497,8580,1831,2192,693,2724,6292,11701,1463,2530,1203,2334,3140,3270,4134,6047,11837,439,4452,1648,3880,2376,4294,5631,8380,2214,847,1879,2213,628,5668,2022,7806,908,6551,2832,2828,4107,3247,899,1574,3904,1528,546,2749,4789,1196,3966,0,1318,1391,1701,313,413,5426,3045,196,1623,1109,1352,438,504,1315,978,2081,1485,1888,1442,905,933,148,1418,1520,3363,1469,2502,3224,418,332,444,577,3796,4831,2654,6116,3933,5280,3439,1810,8945,1678,2054,3260,2615,0,242,100,611,632,2367,948,927,355,1015,100,638,100,1525,2794,1007,100,1084,100,884,880,853,100
854,393,8404,2809,6118,859,562,1443,1163,657,1120,719,2047,392,1837,674,2111,2162,1414,1305,1411,1473,975,1878,4167,10522,1055,1577,1195,2352,6756,1794,1569,710,302,3660,422,911,622,2198,1498,1187,1212,1149,340,1463,1722,649,2281,1268,0,2071,458,835,1369,542,2265,898,117,3969,1762,3093,1484,536,969,1088,1055,3828,1651,1004,600,1494,726,1287,1348,695,752,545,2405,878,2279,2194,1272,603,346,219,1100,701,936,528,410,1793,100,345,334,880,1006,1566,1790,546,379,110,1408,1190,979,994,607,740,568,1168,868,1205,147,1249,697,175,2152,2276,4992,241,709,1045,2075,136,1391,2338,2156,867,1423,1391,1113,1441,845,799,2483,2088,1526,1641,535,1248,609,2379,1033,2131,861,368,1218,438,268,300,799,368,1365,205,1869,2819,368,306,100,469,547,1556,5915,5354,3295,657,4583,4469,200,5522,3109,200,3075,1612,3986,200,1723,1626,2540,2234,3697,2201,2516,551,2128,657,1259,1212,591,2337,409,762,200,468,822,100,289,764,2647,205,1350,1960,1599,1103,1966,1806,2087,200,471,454,2202,923,782,305,797,1318,1112,503,228,733,100,581,2327,407,200,350,400,841,1039,563,573,151,204,783,1413,827,1383,1794,1747,2789,1202,737,2366,658,2139,680,2179,776,954,1059,2084,1260,859,2318,521,2768,1978,1896,1852,958,879,1390,1211,693,277,171,407,2520,2641,1652,164,1453,1855,784,1520,1404,1103,1250,1433,1648,844,1223,1320,100,972,1493,118,1324,1380,4075,496,2940,1627,1854,5664,2751,178,1419,128,1817,256,3951,2314,4876,1880,1199,395,259,100,3491,377,800,200,3452,5193,4467,8525,1806,2194,700,2730,6239,11691,1468,2450,1200,2332,3132,3281,4116,6022,11844,490,4381,1642,3883,2440,4276,5652,8393,2216,814,1888,2220,656,5591,2157,7817,898,6537,2960,2819,4070,3245,859,1579,3945,1621,720,2735,4777,1187,3972,0,1283,1338,1688,313,426,5405,3074,196,1615,1083,1344,428,496,1292,965,2074,1484,1895,1428,890,918,143,1407,1515,3364,1465,2438,3211,419,321,457,566,3765,4822,2653,6065,3856,5241,3452,1811,8871,1927,1995,3245,2673,0,234,100,613,621,2341,871,734,363,992,100,598,100,1494,3476,989,100,1087,100,875,879,864,100
